order_id,order_date,customer_id,product_id,quantity,price_x,discount_pct,discount_value,shipping_cost,cost_of_goods_sold,revenue,profit,payment_method,marketing_channel,campaign,order_status,delivery_time_days,churn_risk_score,propensity_to_buy,customer_name,email,age,gender,city,state,acquisition_cost,product_category,product_name,price_y,cost_of_goods_sold_pct
O5863,2025-03-30,C1585,P2013,1,373.0,0.0,0.0,9.9,268.56,382.9,94.54,Debit Card,Email,,Delivered,2,0.7937521772086941,0.3127239419477672,Daniel Rodrigues,daniel.rodrigues585@example.com,32,Female,Fortaleza,MG,30.85,Fashion,Backpack,373.0,0.72
O5864,2025-08-07,C1316,P2006,1,20.98,0.2,4.2,5.0,9.44,21.78,2.34,Debit Card,Email,Summer Sale,Delivered,3,0.4108794903664147,0.5407088725872675,Marina Barbosa,marina.barbosa316@example.com,45,Male,Salvador,PR,38.89,Home,Throw Pillow,20.98,0.45
O5865,2025-07-31,C1347,P2002,2,281.78,0.1,56.36,12.5,343.77,519.7,150.93,Debit Card,Social (Facebook),Summer Sale,Delivered,2,0.2694587396068088,0.8980438129514573,Felipe Rodrigues,felipe.rodrigues347@example.com,68,Female,Recife,SP,37.4,Electronics,Portable Charger,281.78,0.61
O5866,2024-11-15,C1339,P2017,3,44.78,0.1,13.43,5.0,67.17,125.91,48.74,Debit Card,Direct,,Delivered,7,0.24046825868911736,0.027682686224632547,Gustavo Souza,gustavo.souza339@example.com,34,Female,Curitiba,RS,9.16,Beauty,Perfume,44.78,0.5
O5867,2025-01-14,C1156,P2022,1,212.64,0.0,0.0,9.9,127.58,222.54,75.16,PayPal,Email,Holiday Promo,Delivered,4,0.27972452862347386,0.47316301987925413,Lucas Santos,lucas.santos156@example.com,59,Male,Florianópolis,DF,37.35,Sports,Dumbbell Set,212.64,0.6
O5868,2025-08-13,C1321,P2007,2,108.27,0.15,32.48,0.0,99.61,184.06,84.45,Boleto,Social (Instagram),Abandoned Cart,Delivered,10,0.8807243579915917,0.9784287580441614,Lucas Nascimento,lucas.nascimento321@example.com,35,Female,Belo Horizonte,BA,49.62,Home,LED Lamp,108.27,0.46
O5869,2025-07-18,C1004,P2007,1,108.27,0.0,0.0,9.9,49.8,118.17,48.57,PayPal,Direct,Flash Sale,Delivered,4,0.9282563052215603,0.8387869662580941,Daniel Silva,daniel.silva4@example.com,45,Male,Belo Horizonte,CE,24.4,Home,LED Lamp,108.27,0.46
O5870,2025-03-22,C1461,P2001,1,18.94,0.0,0.0,5.0,11.17,23.94,2.77,,Social (Instagram),Flash Sale,Delivered,2,0.8250603929125832,0.760132614208958,Carla Costa,carla.costa461@example.com,58,Female,Recife,SC,3.32,Electronics,Smartphone Case,18.94,0.59
O5871,2025-08-15,C1291,P2001,1,18.94,0.1,1.89,5.0,11.17,22.05,0.88,,Paid Search,New Launch,Returned,7,0.04600059399093637,0.7714006800915851,Marina Costa,marina.costa291@example.com,60,Male,Salvador,RJ,27.02,Electronics,Smartphone Case,18.94,0.59
O5872,2024-11-17,C1534,P2014,2,251.75,0.2,100.7,12.5,216.5,415.3,173.8,PayPal,Social (Facebook),Summer Sale,Returned,3,0.32858801156597417,0.8905218708992663,Gustavo Ramos,gustavo.ramos534@example.com,51,Female,Florianópolis,PR,31.8,Fashion,Sunglasses,251.75,0.43
O5873,2025-08-24,C1042,P2010,1,278.93,0.0,0.0,12.5,172.94,291.43,93.49,Pix,Organic Search,Holiday Promo,Delivered,7,0.28630557331871787,0.14270127264040378,Ana Lima,ana.lima42@example.com,34,Female,Belo Horizonte,BA,13.71,Fashion,T-Shirt,278.93,0.62
O5874,2024-11-02,C1476,P2008,1,122.69,0.05,6.13,9.9,46.62,126.46,60.04,Credit Card,Social (Facebook),Abandoned Cart,Delivered,3,0.2578794744957559,0.3295843750192581,Marina Ramos,marina.ramos476@example.com,38,Female,Curitiba,SP,45.53,Home,Cotton Bedsheet,122.69,0.38
O5875,2025-02-10,C1214,P2002,1,281.78,0.05,14.09,5.0,171.89,272.69,90.8,Pix,Direct,,Delivered,10,0.6202130848881794,0.6537271798054022,Lucas Silva,lucas.silva214@example.com,66,Female,Florianópolis,MG,35.41,Electronics,Portable Charger,281.78,0.61
O5876,2025-06-24,C1435,P2000,3,203.97,0.1,61.19,12.5,391.62,563.22,,PayPal,Organic Search,,Delivered,2,0.22972232286953886,0.10775914929487806,Marina Almeida,marina.almeida435@example.com,26,Male,Porto Alegre,MG,44.19,Electronics,Wireless Headphones,203.97,0.64
O5877,2024-12-30,C1405,P2016,1,335.99,0.15,50.4,12.5,188.15,298.09,84.94,Debit Card,Social (Facebook),Summer Sale,Delivered,5,0.33470850708667077,0.009895485679171534,Paula Ramos,paula.ramos405@example.com,58,Male,Curitiba,PE,21.01,Beauty,Sunscreen,335.99,0.56
O5878,2024-10-28,C1342,P2012,1,379.74,0.0,0.0,12.5,254.43,392.24,112.81,Boleto,Social (Instagram),New Launch,Delivered,4,0.49170101121474574,0.37702331386071575,Daniel Silva,daniel.silva342@example.com,34,Male,Brasília,SP,5.67,Fashion,Sneakers,379.74,0.67
O5879,2025-09-15,C1321,P2013,1,373.0,0.1,37.3,9.9,268.56,345.6,57.24,Boleto,Direct,Summer Sale,Delivered,3,0.3033785387247684,0.2791302528631183,Lucas Nascimento,lucas.nascimento321@example.com,35,Female,Belo Horizonte,BA,49.62,Fashion,Backpack,373.0,0.72
O5880,2025-01-19,C1156,P2024,1,201.01,0.05,10.05,18.0,106.54,208.96,66.42,Boleto,Paid Search,Summer Sale,Delivered,4,0.34640000780495195,0.19618896522991858,Lucas Santos,lucas.santos156@example.com,59,Male,Florianópolis,DF,37.35,Sports,Fitness Tracker,201.01,0.53
O5881,2025-04-09,C1172,P2020,1,175.28,0.05,8.76,12.5,124.45,179.02,29.57,Boleto,Direct,Flash Sale,Delivered,3,0.27886847063423104,0.05892686917719525,Ana Carvalho,ana.carvalho172@example.com,68,Male,Recife,RJ,49.46,Sports,Yoga Mat,175.28,0.71
O5882,2025-10-13,C1216,P2012,3,379.74,0.0,0.0,-12.5,763.28,1151.72,363.44,Pix,Social (Instagram),Holiday Promo,Delivered,3,0.45870459590276413,0.09298443450049942,Sofia Oliveira,sofia.oliveira216@example.com,42,Male,Curitiba,RJ,20.78,Fashion,Sneakers,379.74,0.67
O5883,2024-12-13,C1324,P2011,1,50.3,0.1,5.03,12.5,36.72,57.77,-3.95,PayPal,Direct,,Delivered,3,0.04091071544136582,0.8675903370401682,Camila Fernandes,camila.fernandes324@example.com,26,Female,Belo Horizonte,RJ,12.73,Fashion,Jeans,50.3,0.73
O5884,2025-08-04,C1593,P2014,1,251.75,0.1,25.18,12.5,108.25,239.07,105.82,,Direct,Holiday Promo,Delivered,2,0.7517740090268586,0.1087917190870974,Rafael Almeida,rafael.almeida593@example.com,20,Female,Florianópolis,DF,31.28,Fashion,Sunglasses,251.75,0.43
O5885,2025-01-22,C1459,P2018,1,415.53,0.2,83.11,12.5,241.01,344.92,78.91,Credit Card,Organic Search,,Returned,3,0.8416084330340812,0.2854790419690637,Daniel Pereira,daniel.pereira459@example.com,60,Female,Belo Horizonte,CE,43.36,Beauty,Lipstick,415.53,0.58
O5886,2024-12-14,C1390,P2019,1,249.17,0.05,12.46,5.0,114.62,241.71,117.09,Boleto,Social (Facebook),,Delivered,3,0.10914256528176447,0.8772971716584045,Marina Lima,marina.lima390@example.com,49,Male,Porto Alegre,PE,46.97,Beauty,Nail Polish,249.17,0.46
O5887,2025-05-17,C1045,P2006,1,20.98,0.0,0.0,12.5,9.44,33.48,-0.96,Boleto,Affiliate,,Delivered,7,0.662204378740505,0.9564770712735174,Carla Rodrigues,carla.rodrigues45@example.com,21,Female,São Paulo,SP,24.56,Home,Throw Pillow,20.98,0.45
O5888,2025-05-30,C1545,P2002,1,281.78,0.2,56.36,9.9,171.89,235.32,43.63,PayPal,Organic Search,New Launch,Delivered,3,0.6977719321134555,0.1790642962679897,Marina Fernandes,marina.fernandes545@example.com,25,Male,Salvador,PR,21.33,Electronics,Portable Charger,281.78,0.61
O5889,2024-12-14,C1068,P2011,1,50.3,0.05,2.52,12.5,36.72,60.28,-1.44,Credit Card,Email,Abandoned Cart,Delivered,4,0.8839403709098428,0.8750330226871317,Bruno Santos,bruno.santos68@example.com,41,Male,Rio dq Janeiro,SP,32.55,Fashion,Jeans,50.3,0.73
O5890,2025-03-06,C1206,P2011,1,50.3,0.1,5.03,5.0,36.72,50.27,3.55,Boleto,Paid Search,Holiday Promo,Delivered,4,0.2892075489758362,0.8961974293752255,Bruno Barbosa,bruno.barbosa206@example.com,27,Female,Fortaleza,RS,13.46,Fashion,Jeans,50.3,0.73
O5891,2025-06-10,C1085,P2012,1,379.74,0.0,0.0,12.5,254.43,392.24,112.81,Boleto,Email,Summer Sale,Delivered,2,0.46589712894262236,0.9482876516085725,Bruno Carvalho,bruno.carvalho85@example.com,19,Female,Curitiba,BA,19.96,Fashion,Sneakers,379.74,0.67
O5892,2025-09-16,C1468,P2004,1,54.76,0.05,2.74,12.5,23.55,64.52,15.97,Pix,Organic Search,,Returned,5,0.23603444904635784,0.9717797894816758,Julia Ramos,julia.ramos468@example.com,32,Female,Florianópolis,PR,19.78,Electronics,Smartwatch,54.76,0.43
O5893,2025-06-27,C1578,P2024,2,201.01,0.0,0.0,0.0,213.07,402.02,188.95,Boleto,Affiliate,Holiday Promo,Delivered,2,0.30309028388665604,0.462267547423463,Gustavo Almeida,gustavo.almeida578@example.com,60,Male,Porto Alegre,RS,17.19,Sports,Fitness Tracker,201.01,0.53
O5894,2024-12-02,C1220,P2005,1,396.7,0.0,0.0,5.0,257.86,401.7,133.84,Credit Card,Direct,Holiday Promo,Delivered,5,0.14636255366194617,0.26833789248702855,Carla Nascimento,carla.nascimento220@example.com,30,Male,São Paulo,RJ,25.07,Home,Ceramic Mug,396.7,0.65
O5895,2025-04-01,C1089,P2012,1,379.74,0.15,56.96,18.0,254.43,340.78,50.35,Boleto,Paid Search,,Delivered,3,0.8514762941056092,0.27296053734540404,Mateus Fernandes,mateus.fernandes89@example.com,45,Male,Brasília,CE,30.0,Fashion,Sneakers,379.74,0.67
O5896,2025-07-30,C1545,P2010,3,278.93,0.0,0.0,25.0,518.81,861.79,292.98,Debit Card,Social (Instagram),Holiday Promo,Delivered,3,0.7851927332881108,0.8255442805513066,Marina Fernandes,marina.fernandes545@example.com,25,Male,Salvador,PR,21.33,Fashion,T-Shirt,278.93,0.62
O5897,2024-11-22,C1186,P2020,1,175.28,0.05,8.76,5.0,124.45,171.52,37.07,PayPal,Social (Facebook),,Delivered,3,0.11506270607521174,0.34055106261205015,Camila Gomes,camila.gomes186@example.com,63,Female,Salvador,SP,30.95,Sports,Yoga Mat,175.28,0.71
O5898,2025-07-04,C1268,P2006,1,20.98,0.0,0.0,5.0,9.44,25.98,6.54,Debit Card,Direct,,Delivered,5,0.8684763799882578,0.750076855625121,Eduardo Nascimento,eduardo.nascimento268@example.com,53,Male,Florianópolis,MG,17.88,Home,Throw Pillow,20.98,0.45
O5899,2025-01-17,C1475,P2022,1,212.64,0.1,21.26,0.0,127.58,191.38,,Credit Card,Paid Search,,Delivered,4,0.8997139349540096,0.6701826412046619,Pedro Costa,pedro.costa475@example.com,35,Male,Brasília,PE,11.66,Sports,Dumbbell Set,212.64,0.6
O5900,2025-07-26,C1052,P2019,1,249.17,0.1,24.92,-25.0,114.62,249.25,84.63,Debit Card,Organic Search,New Launch,Delivered,3,0.1646870866296799,0.4314845820748824,Sofia Silva,sofia.silva52@example.com,42,Male,Florianópolis,CE,40.32,Beauty,Nail Polish,249.17,0.46
O5901,2024-11-29,C1488,P2007,1,108.27,0.15,16.24,25.0,49.8,117.03,17.23,PayPal,Paid Search,Summer Sale,Delivered,10,0.4568723074472293,0.667995369313886,Thiago Silva,thiago.silva488@example.com,57,Female,Fortaleza,MG,42.04,Home,LED Lamp,108.27,0.46
O5902,2024-11-12,C1070,P2021,1,304.91,0.0,0.0,12.5,201.24,317.41,91.17,Debit Card,Email,,Delivered,3,0.6567072990866978,0.544202402771232,Felipe Lima,felipe.lima70@example.com,68,Male,Belo Horizonte,SP,45.46,Sports,Running Shorts,304.91,0.66
O5903,2025-08-17,C1347,P2001,1,18.94,0.0,0.0,5.0,11.17,23.94,2.77,Credit Card,Paid Search,,Delivered,4,0.19614784730445778,0.5540550763081358,Felipe Rodrigues,felipe.rodrigues347@example.com,68,Female,Recife,SP,37.4,Electronics,Smartphone Case,18.94,0.59
O5904,2025-10-12,C1259,P2020,1,175.28,0.05,8.76,0.0,124.45,166.52,42.07,Debit Card,Organic Search,Summer Sale,Delivered,4,0.5463263826566627,0.0019445435565215163,Isabela Rodrigues,isabela.rodrigues259@example.com,32,Female,São Paulo,PR,37.65,Sports,Yoga Mat,175.28,0.71
O5905,2025-03-14,C1315,P2023,1,123.05,0.0,0.0,12.5,77.52,135.55,33.03,Credit Card,Social (Facebook),Holiday Promo,Delivered,5,0.34684590446975105,0.2688941727539681,Camila Gomes,camila.gomes315@example.com,33,Male,Porto Alegre,MG,13.26,Sports,Water Bottle,123.05,0.63
O5906,2025-04-03,C1404,P2007,1,108.27,0.1,10.83,5.0,49.8,102.44,42.64,Pix,Organic Search,,Delivered,3,0.5955678016160569,0.11802274388017275,Julia Silva,julia.silva404@example.com,36,Female,Recifl,SC,19.12,Home,LED Lamp,108.27,0.46
O5907,2025-09-03,C1241,P2022,3,212.64,0.15,95.69,5.0,382.75,547.23,154.48,Boleto,Organic Search,Holiday Promo,Delivered,4,0.30564953793185423,0.4118950364949937,Felipe Oliveira,felipe.oliveira241@example.com,61,Female,Floeianópolis,MG,24.18,Sports,Dumbbell Set,212.64,0.6
O5908,2024-12-19,C1178,P2013,1,373.0,0.05,18.65,-9.9,268.56,364.25,75.89,PayPal,Email,,Delivered,2,0.6902728682384636,0.2290577566038482,Paula Lima,paula.lima178@example.com,61,Female,Florianópolis,BA,7.48,Fashion,Backpack,373.0,0.72
O5909,2025-04-04,C1130,P2008,1,122.69,0.05,6.13,5.0,46.62,121.56,64.94,PayPal,Social (Facebook),,Cancelled,3,0.15547824952925016,0.4322682422641859,Thiago Souza,thiago.souza130@example.com,47,Female,Fortaleza,DF,27.18,Home,Cotton Bedsheet,122.69,0.38
O5910,2024-10-25,C1555,P2001,1,18.94,0.05,0.95,0.0,11.17,17.99,6.82,Debit Card,Affiliate,,Delivered,3,0.7503672089289966,0.5162286535255044,Felipe Pereira,felipe.pereira555@example.com,40,Female,Rio de Janeiro,RS,14.25,Electronics,Smartphone Case,18.94,0.59
O5911,2025-04-04,C1232,P2000,1,203.97,0.05,10.2,5.0,130.54,198.77,58.23,PayPal,Direct,,Delivered,4,0.5859798616323926,0.36187896241064765,Mateus Souza,mateus.souza232@example.com,29,Male,Belo Horizonte,RS,3.18,Electronics,Wireless Headphones,203.97,0.64
O5912,2025-01-11,C1110,P2007,1,108.27,0.0,0.0,12.5,49.8,120.77,45.97,Pix,Social (Instagram),Summer Sale,Delivered,3,0.7446451799972678,0.23432103336881727,Julia Ramos,julia.ramos110@example.com,32,Female,Rio de Janeiro,RS,23.64,Home,LED Lamp,108.27,0.46
O5913,2024-11-06,C1039,P2016,1,335.99,0.15,50.4,9.9,188.15,295.49,87.54,Pix,Organic Search,Summer Sale,Cancelled,4,0.20386516300005686,0.34460577310486107,Mateus Pereira,mateus.pereira39@example.com,65,Female,Belo Horizonte,DF,9.72,Beauty,Sunscreen,335.99,0.56
O5914,2025-09-10,C1175,P2021,1,304.91,0.0,0.0,5.0,201.24,309.91,98.67,Debit Card,Organic Search,,Returned,3,0.2694476537014626,0.8297805339658979,Rafael Rodrigues,rafael.rodrigues175@example.com,38,Female,Belo Horizonte,RS,35.79,Sports,Running Shorts,304.91,0.66
O5915,2025-05-18,C1264,P2003,1,120.28,0.05,6.01,9.9,76.98,124.17,27.39,PayPal,Social (Facebook),New Launch,Delivered,3,0.555050309115668,0.988163420717821,Lucas Silva,lucas.silva264@example.com,43,Male,Fortaleza,SC,48.63,Electronics,Bluetooth Speaker,120.28,0.64
O5916,2025-07-13,C1078,P2001,1,18.94,0.1,1.89,9.9,11.17,26.95,-4.02,Credit Card,Email,New Launch,Delivered,5,0.6754227871416696,0.6745614996647723,Sofia Fernandes,sofia.fernandes78@example.com,39,Female,Belo Horizonte,SP,48.01,Electronics,Smartphone Case,18.94,0.59
O5917,2025-03-28,C1553,P2022,1,212.64,0.05,10.63,25.0,127.58,227.01,49.43,Boleto,Direct,Holiday Promo,Delivered,2,0.6632599953014113,0.6742361871941591,Thiago Silva,thiago.silva553@example.com,68,Female,Florianópolis,MG,18.95,Sports,Dumbbell Set,212.64,0.6
O5918,2025-08-24,C1580,P2010,1,278.93,0.0,0.0,25.0,172.94,303.93,80.99,,Organic Search,,Delivered,4,0.732113212218946,0.06428262418475716,Marina Gomes,marina.gomes580@example.com,20,Male,Fortaleza,MG,13.88,Fashion,T-Shirt,278.93,0.62
O5919,2025-08-01,C1303,P2007,1,108.27,0.0,0.0,9.9,49.8,118.17,48.57,Debit Card,Social (Facebook),New Launch,Returned,3,0.7292082813160323,0.24322729405238974,Ana Carvalho,ana.carvalho303@example.com,27,Female,Rio de Janeiro,PR,37.37,Home,LED Lamp,108.27,0.46
O5920,2025-06-06,C1579,P2001,1,18.94,0.0,0.0,25.0,11.17,43.94,-17.23,Credit Card,Organic Search,,Delivered,2,0.9495931201277821,0.5326383697165277,Thiago Silva,thiago.silva579@example.com,39,Male,Curitiba,PE,31.99,Electronics,Smartphone Case,18.94,0.59
O5921,2025-07-13,C1414,P2024,1,201.01,0.0,0.0,18.0,106.54,219.01,76.47,PayPal,Affiliate,,Delivered,3,0.17052057261499942,0.7324480456009067,Isabela Gomes,isabela.gomes414@example.com,69,Male,Salvador,MG,49.43,Sports,Fitness Tracker,201.01,0.53
O5922,2025-07-05,C1455,P2018,1,415.53,0.1,41.55,9.9,241.01,383.88,123.07,Boleto,Organic Search,Summer Sale,Delivered,3,0.25637506569742874,0.08642827080917503,Paula Pereira,paula.pereira455@example.com,20,Male,Curitiba,RJ,41.79,Beauty,Lipstick,415.53,0.58
O5923,2024-10-22,C1465,P2015,1,283.3,0.15,42.5,9.9,184.14,250.7,46.76,Boleto,Paid Search,New Launch,Delivered,2,0.2234872431584266,0.7270093244417016,Bruno Ramos,bruno.ramos465@example.com,51,Male,Recife,BA,35.04,Beauty,Facial Cleanser,283.3,0.65
O5924,2025-06-13,C1264,P2006,1,20.98,0.15,3.15,0.0,9.44,17.83,8.39,Boleto,Social (Facebook),,Delivered,2,0.8503442546001153,0.7188724274536413,Lucas Silva,lucas.silva264@example.com,43,Male,Fortaleza,SC,48.63,Home,Throw Pillow,20.98,0.45
O5925,2025-06-11,C1301,P2021,1,304.91,0.2,60.98,18.0,201.24,261.93,24.69,,Social (Facebook),,Delivered,4,0.6681661456762968,0.38149753360991956,Isabela Gomes,isabela.gomes301@example.com,25,Male,São Paulo,SC,16.5,Sports,Running Shorts,304.91,0.66
O5926,2025-07-31,C1375,P2009,2,214.64,0.0,0.0,12.5,274.74,441.78,142.04,PayPal,Organic Search,,Delivered,10,0.051406374682714584,0.7691379397545031,Carla Santos,carla.santos375@example.com,66,Male,Belo Horizonte,BA,37.8,Home,Kitchen Knife,214.64,0.64
O5927,2024-11-17,C1479,P2023,1,123.05,0.05,6.15,9.9,77.52,126.8,29.48,Debit Card,Email,Abandoned Cart,Delivered,10,0.48768917940665324,0.4224057802664526,Lucas Nascimento,lucas.nascimento479@example.com,23,Female,Belo Hmrizonte,SC,25.2,Sports,Water Bottle,123.05,0.63
O5928,2025-06-19,C1138,P2007,1,108.27,0.15,16.24,9.9,49.8,101.93,32.33,Pix,Direct,,Delivered,4,0.8391497150460421,0.42074570442080905,Bruno Oliveira,bruno.oliveira138@example.com,54,Female,Brasília,PE,40.13,Home,LED Lamp,108.27,0.46
O5929,2024-11-04,C1147,P2005,1,396.7,0.1,39.67,18.0,257.86,375.03,81.17,Boleto,Email,Holiday Promo,Delivered,7,0.7930742605573193,0.2193617193054923,Ana Almeida,ana.almeida147@example.com,59,Female,São Paulo,RS,29.51,Home,Ceramic Mug,396.7,0.65
O5930,2025-06-09,C1317,P2006,1,20.98,0.0,0.0,0.0,9.44,20.98,11.54,Pix,Email,Flash Sale,Returned,3,0.8844697486671649,0.5511931217115877,Bruno Fernandes,bruno.fernandes317@example.com,18,Male,Curitiba,RS,6.28,Home,Throw Pillow,20.98,0.45
O5931,2024-12-11,C1240,P2016,1,335.99,0.0,0.0,9.9,188.15,345.89,137.94,PayPal,Social (Facebook),,Delivered,5,0.3232953937180224,0.11204642943368281,Pedro Barbosa,pedro.barbosa240@example.com,46,Male,Rio de Janeiro,RS,40.25,Beauty,Sunscreen,335.99,0.56
O5932,2025-03-03,C1593,P2004,1,54.76,0.0,0.0,9.9,23.55,64.66,21.31,Pix,Social (Instagram),Abandoned Cart,Delivered,4,0.4239279374951831,0.14230321645511923,Rafael Almeida,rafael.almeida593@example.com,20,Female,Florianópolis,DF,31.28,Electronics,Smartwatch,54.76,0.43
O5933,2025-02-07,C1250,P2022,1,212.64,0.0,0.0,9.9,127.58,222.54,75.16,Boleto,Organic Search,,Delivered,3,0.6588618155591219,0.7338551475726662,Julia Carvalho,julia.carvalho250@example.com,56,Female,Florianópolis,RJ,3.98,Sports,Dumbbell Set,212.64,0.6
O5934,2025-04-10,C1107,P2017,1,44.78,0.0,0.0,9.9,22.39,54.68,12.49,Credit Card,Direct,Abandoned Cart,Delivered,3,0.9302870500069564,0.22779862774874815,Eduardo Rodrigues,eduardo.rodrigues107@example.com,67,Male,Salvador,PR,40.01,Beauty,Perfume,44.78,0.5
O5935,2025-07-16,C1249,P2019,1,249.17,0.1,24.92,18.0,114.62,242.25,91.63,Pix,Email,,Delivered,3,0.3490321485218436,0.25388829045414274,Thiago Souza,thiago.souza249@example.com,47,Female,Porto Alegre,SC,8.37,Beauty,Nail Polish,249.17,0.46
O5936,2025-07-28,C1246,P2012,2,379.74,0.1,75.95,5.0,508.85,688.53,169.68,Pix,Paid Search,,Delivered,4,0.5557596051505755,0.2083827447456359,Pedro Fernandes,pedro.fernandes246@example.com,28,Female,Recife,DF,49.36,Fashion,Sneakers,379.74,0.67
O5937,2024-12-20,C1486,P2003,1,120.28,0.0,0.0,5.0,76.98,125.28,38.3,PayPal,Social (Facebook),Summer Sale,Delivered,3,0.9340377504944289,0.2049823441326678,Beatriz Santos,beatriz.santos486@example.com,27,Female,Curitiba,RJ,37.19,Electronics,Bluetooth Speaker,120.28,0.64
O5938,2025-03-17,C1457,P2002,1,281.78,0.05,14.09,9.9,171.89,277.59,85.9,Pix,Direct,,Delivered,3,0.869128633419564,0.977127036149032,Isabela Pereira,isabela.pereira457@example.com,18,Female,Floryanópolis,PR,28.81,Electronics,Portable Charger,281.78,0.61
O5939,2025-01-31,C1347,P2017,1,44.78,0.05,2.24,9.9,22.39,52.44,10.25,Boleto,Social (Instagram),,Delivered,10,0.19818665121764123,0.837621489639092,Felipe Rodrigues,felipe.rodrigues347@example.com,68,Female,Recife,SP,37.4,Beauty,Perfume,44.78,0.5
O5940,2025-05-29,C1360,P2001,1,18.94,0.0,0.0,5.0,11.17,23.94,2.77,Debit Card,Social (Facebook),,Delivered,4,0.4086401485828144,0.8872598373021385,Eduardo Barbosa,eduardo.barbosa360@example.com,46,Male,Rio de Janeiro,PR,41.25,Electronics,Smartphone Case,18.94,0.59
O5941,2025-01-01,C1205,P2015,1,283.3,0.1,28.33,5.0,184.14,259.97,65.83,Boleto,Affiliate,New Launch,Delivered,3,0.23365004658848354,0.5180254713184957,Camila Costa,camila.costa205@example.com,66,Female,Curitiba,DF,15.04,Beauty,Facial Cleanser,283.3,0.65
O5942,2025-09-12,C1198,P2001,1,18.94,0.15,2.84,18.0,11.17,34.1,-13.07,Boleto,Social (Instagram),,Delivered,2,0.9824809180555851,0.39178194079527706,Gustavo Santos,gustavo.santos198@example.com,32,Male,Brasília,MG,48.61,Electronics,Smartphone Case,18.94,0.59
O5943,2025-04-22,C1508,P2012,2,379.74,0.15,113.92,5.0,508.85,650.56,131.71,Credit Card,Social (Instagram),Summer Sale,Returned,3,0.48186140526097954,0.7629457117446923,Julia Gomes,julia.gomes508@example.com,38,Male,Curitiba,SP,8.22,Fashion,Sneakers,379.74,0.67
O5944,2024-11-20,C1420,P2015,1,283.3,0.0,0.0,9.9,184.14,293.2,89.26,,Social (Instagram),Summer Sale,Delivered,4,0.568078932181087,0.4324554818555635,Camila Rodrigues,camila.rodrigues420@example.com,52,Male,Fortaleza,BA,12.9,Beauty,Facial Cleanser,283.3,0.65
O5945,2025-07-28,C1386,P2023,1,123.05,0.15,18.46,0.0,77.52,104.59,27.07,Credit Card,Organic Search,,Delivered,4,0.668516259201279,0.003804100257349119,Ana Fernandes,ana.fernandes386@example.com,41,Female,Salvador,CE,45.5,Sports,Water Bottle,123.05,0.63
O5946,2025-06-23,C1087,P2020,1,175.28,0.15,26.29,25.0,124.45,173.99,-0.46,Credit Card,Paid Search,Holiday Promo,Delivered,3,0.8013925231661633,0.5122348622799101,Isabela Lima,isabela.lima87@example.com,23,Male,Belo Horizonte,BA,13.94,Sports,Yoga Mat,175.28,0.71
O5947,2025-06-05,C1421,P2022,2,212.64,0.0,0.0,5.0,255.17,430.28,165.11,Debit Card,Organic Search,Abandoned Cart,Cancelled,5,0.5535193199696054,0.06606755897903316,Pedro Ramos,pedro.ramos421@example.com,25,Female,Belo Horizonte,RS,12.35,Sports,Dumbbell Set,212.64,0.6
O5948,2024-10-25,C1564,P2020,1,175.28,0.0,0.0,0.0,124.45,175.28,50.83,Credit Card,Affiliate,New Launch,Delivered,2,0.9067616602766341,0.67424369635803,Beatriz Costa,beatriz.costa564@example.com,42,Female,Belo Horizonte,DF,45.29,Sports,Yoga Mat,175.28,0.71
